url,nome,generos,ano_formacao,anos_atividade,temas,ano_primeiro_lancamento,lancou_album_completo,gravadora_mais_recente
https://www.metal-archives.com/bands/Huey/3540360121,Huey,doom|stoner,2010,2010-present,instrumental,2010,True,Black Hole Productions
https://www.metal-archives.com/bands/Hutt/10829,Hutt,death|grindcore,2001,2001-present,controversial|political,2002,True,Criminal Attack Records
https://www.metal-archives.com/bands/Hyerathica/3540452518,Hyerathica,heavy|power,2017,2017-present,nao_informado,2017,True,MS Metal Agency
https://www.metal-archives.com/bands/I-Arc/3540412252,I-Arc,heavy,2012,2012-present,nao_informado,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/I.O.S./3540369138,I.O.S.,grindcore|death,2004,"2004-2006, 2011-present",disgrace|death|terror,2012,False,Unsigned/independent
https://www.metal-archives.com/bands/Idolcrusher/35744,Idolcrusher,black,2004,2004-?,satanism|anti-christianity|armageddon,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Igor_Bollos/3540528207,Igor Bollos,progressive|core|shred|various,2015,2015-present,instrumental,2015,True,Unsigned/independent
https://www.metal-archives.com/bands/Illustria/3540269598,Illustria,melodic|power,2008,2008-?,fantasy|love,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Immer_Gott/3540337357,Immer Gott,death,1994,1994-1997,christianity,sem_lancamento,False,Unsigned/independent
https://www.metal-archives.com/bands/Immolated/88003,Immolated,brutal|death,2006,2006-2014,violence|death|blasphemy,2006,False,Deranged for Leftovers Productions
https://www.metal-archives.com/bands/Impalatorium/3540409198,Impalatorium,black,2008,2008-2017,satanism|blasphemy|war|national|socialism,2009,False,Cvlminis
https://www.metal-archives.com/bands/Imperial/3540272091,Imperial,gothic,1996,1996-?,nao_informado,2000,False,Unsigned/independent
https://www.metal-archives.com/bands/Imperium_Domini/3540360748,Imperium Domini,death|black,2006,2006-2008,life|struggles|personal|life,2007,False,Unsigned/independent
https://www.metal-archives.com/bands/Imperium_Infernale/64755,Imperium Infernale,black,2003,2003-present,satanism|anti-christianity,2006,True,Soul Erazer Records
https://www.metal-archives.com/bands/Impheral/3540418731,Impheral,melodic|death,2014,2014-2017,nao_informado,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Impure_Essence/128374,Impure Essence,black|thrash,2006,2006-present,satanism|orgies|misanthropy|evil,2006,True,Unsigned/independent
https://www.metal-archives.com/bands/In_Celebration/53733,In Celebration,symphonic|doom|death,1997,1997-?,nao_informado,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Individual/3540397045,Individual,technical|death,2013,2013-present,misanthropy|society|death,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Ineffabilis/3540550319,Ineffabilis,melodic|death,2024,2024-present,melancholy|anhedonia|depression|social|criticism,2024,True,Unsigned/independent
https://www.metal-archives.com/bands/Inerthe/3540260002,Inerthe,black|death,2007,"2006-2007 (as Abusive Nekrotraffikh), 2007-?",misanthropy|hate|death,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Infamous_Glory/13381,Infamous Glory,death,1999,1999-present,hatred|nihilism|atheism,2001,True,Unsigned/independent
https://www.metal-archives.com/bands/Infecttos/3540309819,Infecttos,heavy,1984,1984-?,nuclear|warfare|social|issues|reality,1987,False,Unsigned/independent
https://www.metal-archives.com/bands/Infernal_Side/65106,Infernal Side,black,1998,1998-present,nao_informado,2006,False,Chaos Infernal Distro
https://www.metal-archives.com/bands/Inheritance/3540424509,Inheritance,progressive|rock,2013,2013-present,nao_informado,2017,True,Unsigned/independent
https://www.metal-archives.com/bands/Injury/3540414325,Injury,death|grindcore|crossover,2000,2000-present,nao_informado,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Inkognitta/3540441194,Inkognitta,crossover|death|hardcore|punk,2000,2000-?,society|anti-religion|anti-capitalism,2001,True,Unsigned/independent
https://www.metal-archives.com/bands/Inox/3540332817,Inox,heavy,1985,1985-1987,sex|women,1986,True,Epic Records
https://www.metal-archives.com/bands/Inrage/55353,Inrage,groove,2005,2005-?,nao_informado,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Insane_Hell/3540517552,Insane Hell,heavy|black,2020,2020-present,nao_informado,2022,False,Unsigned/independent
https://www.metal-archives.com/bands/Insanitah/3540414501,Insanitah,thrash|death,2005,"2005-2007, 2008-2012, 2014-present",human|behaviour|violence|anti-religion,2016,False,Unsigned/independent
https://www.metal-archives.com/bands/Insanity_Force/3540348508,Insanity Force,death|grindcore,2008,2008-present,hatred,2011,False,Unsigned/independent
https://www.metal-archives.com/bands/Inside_War/3540332392,Inside War,thrash,2009,2009-present,nao_informado,2010,True,Unsigned/independent
https://www.metal-archives.com/bands/Intifada/102848,Intifada,death|grindcore,2001,"2001-2009, 2009-present (as Noala)",political|issues|humankind,2003,False,Unsigned/independent
https://www.metal-archives.com/bands/Into_the_Darkness_My_Destiny/23584,Into the Darkness My Destiny,black,1998,1998-present,misanthropy|hate|black|cult,2003,False,Corvo Records
https://www.metal-archives.com/bands/Into_the_Fire/3540336390,Into the Fire,death,2010,2010-2012,anti-christianity,2011,False,Fire Records
https://www.metal-archives.com/bands/Intoctum/63150,Intoctum,doom|black,1994,1994-?,melancholic|and|obscure|themes,2001,False,Erinnys Productions
https://www.metal-archives.com/bands/Invisible_Order/3540288278,Invisible Order,speed|thrash|heavy,2006,2006-?,nao_informado,2007,False,Unsigned/independent
https://www.metal-archives.com/bands/Irritator/3540462922,Irritator,thrash,2010,2010-2015,nao_informado,2012,False,Unsigned/independent
https://www.metal-archives.com/bands/Jackknife/3540266159,Jackknife,thrash,1997,1997-?,nao_informado,2000,True,Unsigned/independent
https://www.metal-archives.com/bands/Jailbait/3540385061,Jailbait,heavy|hard|rock,1989,1989-present,old|wild|west|bounty|killers|rock|'n'|roll,1997,False,Unsigned/independent
https://www.metal-archives.com/bands/Jaws/3540292956,Jaws,power,1994,1994-?,nao_informado,1994,False,Rock Machine Records
https://www.metal-archives.com/bands/Jesushed/3540448959,Jesushed,thrash|crossover|hard|rock,2013,2013-present,christianity,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Joe_Rotten/3540459307,Joe Rotten,heavy|shred,2019,2019-present,instrumental,2019,False,Unsigned/independent
https://www.metal-archives.com/bands/Judgment_of_Souls/3540383256,Judgment of Souls,heavy|thrash,2012,2012-2015,violence|sex|death|serial|killers|humanity|disaster|genocide,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Jugger/3540384129,Jugger,progressive|rock,2011,2011-2018,fantasy|philosophy,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Jupiterian/3540384107,Jupiterian,sludge|death|doom,2013,2013-present,mythology|cosmos|occultism|lovecraft|horror|science|fiction,2014,True,Transcending Obscurity Records
https://www.metal-archives.com/bands/Just_Heroes/3540525782,Just Heroes,heavy,2022,2022-present,nao_informado,2023,False,Unsigned/independent
https://www.metal-archives.com/bands/Justness/29327,Justness,power|thrash,1989,1989-?,nao_informado,1991,False,Unsigned/independent
https://www.metal-archives.com/bands/Kahanka/3540448576,Kahanka,groove,2018,"2010-2018 (as Dying Silence), 2018-present",nao_informado,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Karma/7760,Karma,progressive,1999,1999-present,inner|struggles|religion|society,2000,True,Dynamo Records
https://www.metal-archives.com/bands/Karnnage/3540401485,Karnnage,death|thrash|black,2013,"2013-2018, 2021-2024",evil|violence|nightmares,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Karyttah/3540428090,Karyttah,power,2014,2014-present,life|spiritism|charity,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Kavla/41215,Kavla,heavy|hard|rock,1992,"1992-1998, 2004-present",nao_informado,1995,True,Unsigned/independent
https://www.metal-archives.com/bands/Kerix/69137,Kerix,symphonic|gothic,2001,2001-?,christianity,2003,False,Megahard Records
https://www.metal-archives.com/bands/Keys_of_the_Light/68229,Keys of the Light,gothic|heavy,2002,2002-present,nao_informado,2005,True,Unsigned/independent
https://www.metal-archives.com/bands/Khaotic/3540354176,Khaotic,black,2012,2012-present,death|blasphemy|anti-christianity,2012,True,Pazuzu Records
https://www.metal-archives.com/bands/Khatryna/127974,Khatryna,deathcore,2007,2007-present,nao_informado,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Kiko_Loureiro/32477,Kiko Loureiro,melodic|progressive|shred,2004,2004-present,instrumental,2005,True,Boosweet
https://www.metal-archives.com/bands/Kiko_Shred/3540459100,Kiko Shred,heavy|power,2015,2015-present,nao_informado,2015,True,Pure Steel Records
https://www.metal-archives.com/bands/Killer_Command/3540349105,Killer Command,thrash,2003,2003-present,violence|death|war,2011,False,Unsigned/independent
https://www.metal-archives.com/bands/King_of_Bones/3540363444,King of Bones,heavy,2009,"?-2019, 2009-2019, 2009-present",nao_informado,2012,True,Unsigned/independent
https://www.metal-archives.com/bands/Kissif.../47462,Kissif...,heavy,1998,1998-2018,human|feelings|societal|issues,2006,True,Unsigned/independent
https://www.metal-archives.com/bands/Kobra_Koral/3540562015,Kobra Koral,heavy,nao_informado,nao_informado,nao_informado,2002,False,Unsigned/independent
https://www.metal-archives.com/bands/Korroz%C3%A3o/3540342900,Korrozão,grindcore,2006,"2006-2007, 2009-2010",protest|society|anti-religion,2007,True,Unsigned/independent
https://www.metal-archives.com/bands/Korzus/1062,Korzus,thrash,1984,"1983-1984 (as Hand of Doom), 1984-present",life|madness|death,1984,True,AFM Records
https://www.metal-archives.com/bands/Kraftv%C3%B8id/3540471107,Kraftvøid,progressive|stoner|doom,2020,2020-present,instrumental,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Kremate/7263,Kremate,thrash,1998,1998-present,society|politics|life,2000,True,Unsigned/independent
https://www.metal-archives.com/bands/Krieg_Filosophy/3540392628,Krieg Filosophy,black,2014,2014-present,war|chaos|anti-christianity|death,2015,True,Southern Plague Records
https://www.metal-archives.com/bands/Kriegnath/63033,Kriegnath,black,2006,2006-?,world|war|ii|misanthropy,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Krusher/122911,Krusher,thrash,1987,"1986-1987 (as Sepulcro), 1987-?",death|evil,1987,False,Unsigned/independent
https://www.metal-archives.com/bands/Kryour/3540453744,Kryour,melodic|death|core,2014,2014-present,fantasy|anger|struggles,2015,True,Outono Music
https://www.metal-archives.com/bands/Kultist/3540453514,Kultist,black|thrash,2016,2016-present,h.p.|lovecraft,2019,True,Unsigned/independent
https://www.metal-archives.com/bands/Kyhary/3540316313,Kyhary,thrash,2004,2004-present,nao_informado,2009,True,Unsigned/independent
https://www.metal-archives.com/bands/L.F._Angels/3540422655,L.F. Angels,heavy,2011,2011-2013,sex|business|life,2012,False,Unsigned/independent
https://www.metal-archives.com/bands/La_Tormenta/3540468172,La Tormenta,viking|grindcore,2011,2011-2017,vikings|battles|norse|mythology|social|criticism|anti-christianity,2012,True,Cultura em Peso Uberlândia
https://www.metal-archives.com/bands/Lady_Elizabeth/62566,Lady Elizabeth,raw|black,2003,2003-present,war|sadness|pain|hate|death,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Lama_Negra/3540378929,Lama Negra,thrash|hardcore,2006,2006-present,nao_informado,2009,True,Unsigned/independent
https://www.metal-archives.com/bands/Land_of_Minds/3540422921,Land of Minds,melodic|heavy,2015,2015-?,nao_informado,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Landscapes/89294,Landscapes,power|progressive,1994,1994-?,nao_informado,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Lapso/3540429302,Lapso,death|grindcore,2003,2003-2019,nao_informado,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Lawmaker/54770,Lawmaker,heavy,1997,1997-present,nao_informado,2000,True,Unsigned/independent
https://www.metal-archives.com/bands/Le_Marchand/3540384637,Le Marchand,raw|black|dark|ambient,2011,2011-present,são|paulo|nationalism|paganism|war|negativism|nature|satanism|separatism,2012,True,Acta Non Verba Rex
https://www.metal-archives.com/bands/Le_Mars/3540375790,Le Mars,death|grindcore,2011,"2011-?, 2020-present",nao_informado,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Leannan_Shee/3540325509,Leannan Shee,celtic|folk,2006,2006-present,nao_informado,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Leatherfaces/3540342753,Leatherfaces,heavy|thrash,2005,2005-2015,nao_informado,2007,False,Unsigned/independent
https://www.metal-archives.com/bands/Legend%C3%A1rios/3540265475,Legendários,thrash,2007,2007-?,medieval|battles|evil,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Leichen/108536,Leichen,death,1998,1998-2000,death,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Leonin/3540447018,Leonin,progressive|rock|power,2016,2016-present,fantasy|time|space|childhood|dreams,2016,False,Unsigned/independent
https://www.metal-archives.com/bands/Lerna/3540488942,Lerna,atmospheric|black,2019,2019-present,anarchy|liberalism|indigenous|protest|anti-fascism|communism,2019,False,Unsigned/independent
https://www.metal-archives.com/bands/Lethal_Curse/2121,Lethal Curse,death|thrash,1992,"1992-2003, 2003-2013 (as Of the Archaengel)",dark|fantasies|horror|inspired|by|clive|barker,1994,True,Cogumelo Records
https://www.metal-archives.com/bands/Levit%C3%A2nea/69139,Levitânea,heavy,2000,2000-present,christianity,2004,True,Unsigned/independent
https://www.metal-archives.com/bands/Life_in_Black/3540414514,Life in Black,thrash|heavy,2014,2014-present,nao_informado,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Life_Is_a_Lie/75471,Life Is a Lie,black|death|grindcore,2001,"?-2001 (as Parental Advisory), 2001-2009",hate|philosophy,2002,True,Mutilation Productions
https://www.metal-archives.com/bands/Living_Heart/3540425286,Living Heart,heavy|hard|rock,2013,2013-2017,nao_informado,2017,True,Unsigned/independent
https://www.metal-archives.com/bands/Living_Metal/3540446159,Living Metal,heavy,2018,2018-present,heavy|headbanger|lifestyle,2018,True,Metal Relics
https://www.metal-archives.com/bands/Lobotomia/26403,Lobotomia,thrash|hardcore|crossover,1984,"1984-1989, 2004-present",society|violence|madness|imprisonment|in|madhouses,1986,True,Cogumelo Records
https://www.metal-archives.com/bands/Lord_Armagedoom/3540486306,Lord Armagedoom,black|doom,2012,2012-present,war|total|destruction|sadness|occultism|nature,2020,False,Unsigned/independent
https://www.metal-archives.com/bands/Louder_than_Hell/3540494999,Louder than Hell,heavy,2021,2021-present,heavy|battles|pirates|war|satan,2021,True,Nomade Records
https://www.metal-archives.com/bands/Luciferi/32203,Luciferi,black,1994,1994-?,nao_informado,1994,False,Unsigned/independent
https://www.metal-archives.com/bands/Lullaby/12078,Lullaby,doom|black,1990,1990-present,luciferianism|satanism|magic|eroticism,1991,True,Unsigned/independent
https://www.metal-archives.com/bands/Lunafer/3540280054,Lunafer,black|death,2006,2006-?,death|satanism|occultism,2009,False,Impaled Records
https://www.metal-archives.com/bands/Lybrian/3540403900,Lybrian,power|progressive,2009,"2009-2015, 2023-present",fantasy,2011,False,Unsigned/independent
